,period,product_name,product_sku,net_sales,gross_margin
2493,90,POLKA DOT RAFFIA FOOD COVER,#sku_741,296.99,22.03
2494,90,TOAST ITS - I LOVE YOU ,#sku_1376,266.43,19.97
2495,90,TEATIME PEN CASE & PENS,#sku_1402,250.51,36.03
2496,90,RUSTIC STRAWBERRY JAMPOT SMALL,#sku_3759,249.93,17.22
2497,90,JAM JAR WITH BLUE LID,#sku_2588,181.34,2.37
2498,90,MAGIC SHEEP WOOL GROWING FROM PAPER,#sku_2380,164.41,18.52
2499,90,"LETTER ""F"" BLING KEY RING",#sku_1709,145.19,14.42
2500,90,RED RETROSPOT SHOPPER BAG,#sku_1164,39.56,27.76
2501,90,TV DINNER TRAY AIR HOSTESS ,#sku_847,0.0,2.31
2502,90,RED RETROSPOT PEG BAG,#sku_1528,16259.98,15.66
2503,90,CONGRATULATIONS BUNTING,#sku_2794,6076.79,23.73
2504,90,FELTCRAFT PRINCESS OLIVIA DOLL,#sku_383,5820.32,11.08
2505,90,WHITE GOOSE FEATHER TREE 60CM ,#sku_2375,4991.61,19.26
2506,90,SMALLFOLKART BAUBLE CHRISTMAS DEC,#sku_889,4898.78,12.74
2507,90,PINK PAPER PARASOL ,#sku_2735,3704.15,13.81
2508,90,ROUND CONTAINER SET OF 5 RETROSPOT,#sku_2017,3674.48,13.51
2509,90,3D HEARTS  HONEYCOMB PAPER GARLAND,#sku_1176,3647.56,1.75
2510,90,3 GARDENIA MORRIS BOXED CANDLES,#sku_1339,3293.44,27.57
2511,90,VINTAGE UNION JACK DOORSTOP,#sku_1332,3254.92,7.01
2512,90,BLUE ROSE PATCH PURSE PINK BUTTERFL,#sku_2203,3233.66,46.75
2513,90,PACK OF 12 SPACEBOY TISSUES,#sku_705,3069.91,6.67
2514,90,DARK BIRD HOUSE TREE DECORATION,#sku_1170,3052.67,56.99
2515,90,POPPY'S PLAYHOUSE LIVINGROOM ,#sku_1241,3010.85,36.48
2516,90,MUMMY MOUSE RED GINGHAM RIBBON,#sku_3185,2670.11,13.86
2517,90,PHOTO CUBE,#sku_179,2668.27,12.34
2518,90,PINK ROSEBUD PEARL BRACELET,#sku_2536,2562.32,22.35
2519,90,SET OF 16 VINTAGE PISTACHIO CUTLERY,#sku_615,2399.39,7.7
2520,90,POCKET BAG PINK PAISELY BROWN SPOT,#sku_2050,2321.04,-4.88
2521,90,MEMO BOARD RETROSPOT  DESIGN,#sku_1354,2078.94,2.14
2522,90,GREY HEART HOT WATER BOTTLE,#sku_444,1589.33,8.11
2523,90,GOLD WINE GOBLET,#sku_3262,1588.25,28.62
2524,90,FAWN BLUE HOT WATER BOTTLE,#sku_448,1489.39,11.6
2525,90,SMALL SKULL WINDMILL,#sku_2713,1459.88,14.19
2526,90,BIG DOUGHNUT FRIDGE MAGNETS,#sku_1195,1366.44,6.63
2527,90,LILY BROOCH OLIVE COLOUR,#sku_2083,1226.83,13.53
2528,90,GOLD M PEARL  ORBIT NECKLACE,#sku_2038,1181.56,17.07
2529,90,AMAZON FEE,#sku_2213,1096.23,29.82
2530,90,CARD WEDDING DAY,#sku_2057,921.48,22.09
2531,90,BLUE GLASS CHUNKY CHARM BRACELET,#sku_1477,870.83,24.32
2532,90,REX CASH+CARRY JUMBO SHOPPER,#sku_384,703.76,20.73
2533,90,JAM CLOCK MAGNET,#sku_3088,653.04,9.44
2534,90,LOVE HEART POCKET WARMER,#sku_1269,615.1,20.92
2535,90,VINTAGE PHOTO ALBUM PARIS DAYS,#sku_1779,515.23,25.11
2536,90,BLACK DIAMOND CLUSTER EARRINGS,#sku_1306,506.19,17.98
2537,90,GOLD MINI TAPE MEASURE ,#sku_991,458.65,26.95
2538,90,PINK STITCHED WALL CLOCK,#sku_1684,421.79,14.21
2539,90,FRENCH BLUE METAL DOOR SIGN 0,#sku_2102,411.83,13.26
2540,90,IVORY SWEETHEART SOAP DISH,#sku_3285,396.03,17.81
2541,90,LUNCH BAG RED RETROSPOT,#sku_67,383.91,22.67
2542,90,SPACE OWL,#sku_1556,317.21,16.51
2543,90,SILVER BELLS TABLE DECORATION,#sku_3388,310.46,69.81
2544,90,MADRAS NOTEBOOK MEDIUM,#sku_2988,259.69,29.14
2545,90,ABSTRACT CIRCLES SKETCHBOOK ,#sku_1899,249.4,8.01
2546,90,FRENCH STYLE STORAGE JAR BONBONS,#sku_3113,216.12,2.01
2547,90,STRAWBERRY HONEYCOMB  GARLAND ,#sku_1456,176.74,15.14
2548,90,ROMANTIC IMAGES GIFT WRAP SET,#sku_2410,14.72,1.83
2549,90,SET OF 2 TEA TOWELS APPLE AND PEARS,#sku_556,0.0,2.11
2550,90,LIPSTICK PEN BABY PINK,#sku_1228,0.0,1.71
2551,90,BASKET OF FLOWERS SEWING KIT,#sku_932,23484.69,31.13
2552,90,GLASS JAR KINGS CHOICE,#sku_835,19337.28,2.25
2553,90,CERAMIC CAKE DESIGN SPOTTED PLATE,#sku_2022,18131.65,19.04
2554,90,SILVER LATTICE VANILLA CANDLE POT,#sku_2127,11996.72,17.16
2555,90,WRAP MONSTER FUN ,#sku_2709,10642.86,15.59
2556,90,PACK OF 12 PINK PAISLEY TISSUES ,#sku_181,10258.51,19.15
2557,90,FIRST CLASS LUGGAGE TAG ,#sku_2439,8252.6,19.04
2558,90,BROWN KUKUI COCONUT SEED NECKLACE,#sku_2383,7173.29,16.9
2559,90,ROTATING LEAVES T-LIGHT HOLDER,#sku_437,5741.48,1.98
2560,90,LARGE SKULL WINDMILL,#sku_2344,5491.52,14.79
2561,90,HANGING HEART BASKET,#sku_2573,5255.62,1.91
2562,90,FRENCH PAISLEY CUSHION COVER,#sku_3324,4726.1,24.54
2563,90,HANGING CHICK  YELLOW DECORATION,#sku_1474,3967.75,24.24
2564,90,SMALL STRIPES CHOCOLATE GIFT BAG ,#sku_564,3955.78,28.3
2565,90,LARGE TAHITI BEACH BAG,#sku_1285,3246.09,10.78
2566,90,"SMALL POP BOX,FUNKY MONKEY",#sku_1853,2867.11,22.78
2567,90,WOODEN FRAME ANTIQUE WHITE ,#sku_56,2606.92,22.11
2568,90,MIRROR LOVE BIRD T-LIGHT HOLDER,#sku_1544,2500.48,14.36
2569,90,PURPLE GEMSTONE NECKLACE 45CM,#sku_1503,2416.37,11.52
2570,90,ICE CREAM BUBBLES,#sku_3781,2401.28,20.19
2571,90,WRAP SUMMER ROSE DESIGN,#sku_3323,2380.29,20.05
2572,90,SET OF 4 KNICK KNACK TINS LEAF,#sku_3642,2367.45,32.35
2573,90,FELTCRAFT PRINCESS CHARLOTTE DOLL,#sku_13,2259.97,19.35
2574,90,METAL TUBE CHIME ON BAMBOO,#sku_1680,1870.96,22.64
2575,90,KINGS CHOICE MUG,#sku_1202,1797.65,6.9
2576,90,SILVER/BLACK PENDANT ORBIT NECKLACE,#sku_3080,1792.4,20.59
2577,90,DINOSAUR LUNCH BOX WITH CUTLERY,#sku_1445,1701.62,9.77
2578,90,HANGING WOOD AND FELT FLOWER,#sku_2035,1671.2,20.31
2579,90,WOODLAND  HEIGHT CHART STICKERS ,#sku_1019,1561.22,13.36
2580,90,JIGSAW TREE WITH BIRDHOUSE,#sku_1915,1456.47,16.7
2581,90,GAOLERS KEYS DECORATIVE GARDEN ,#sku_1196,1449.55,16.65
2582,90,SET OF 10 LANTERNS FAIRY LIGHT STAR,#sku_3314,1164.62,26.45
2583,90,FIRST CLASS HOLIDAY PURSE ,#sku_986,1163.76,46.94
2584,90,RED METAL BOX TOP SECRET,#sku_3384,1144.56,55.58
2585,90,WRAP GREEN RUSSIAN FOLKART ,#sku_2450,1011.33,45.29
2586,90,EGG CUP NATURAL CHICKEN,#sku_2378,1005.4,15.4
2587,90,PLASTERS IN TIN SPACEBOY,#sku_429,979.26,6.56
2588,90,RETRO LONGBOARD IRONING BOARD COVER,#sku_537,898.93,28.27
2589,90,DIAMANTE NECKLACE,#sku_3062,868.9,12.49
2590,90,CHRISTMAS TREE PAINTED ZINC ,#sku_1800,848.64,28.71
2591,90,reverse previous adjustment,#sku_3455,802.93,25.19
2592,90,SET 3 SONG BIRD PAPER EGGS ASSORTED,#sku_2870,777.77,19.22
2593,90,SLEEPING CAT ERASERS,#sku_321,743.09,27.29
2594,90,PINK HEART RED HANDBAG,#sku_2837,699.59,-3.49
2595,90,MIRRORED WALL ART FOXY,#sku_543,698.22,22.99
2596,90,SCHOOL DESK AND CHAIR ,#sku_2659,655.03,22.65
2597,90,RETROSPOT BABUSHKA DOORSTOP,#sku_454,483.46,18.05
2598,90,DECORATIVE FLORE BATHROOM BOTTLE,#sku_1197,434.72,52.41
2599,90,HAND WARMER OWL DESIGN,#sku_199,434.56,37.18
2600,90,FRENCH LATTICE CUSHION COVER ,#sku_994,434.21,20.96
2601,90,Not rcvd in 10/11/2010 delivery,#sku_3362,378.45,-10.02
2602,90,WAY OUT METAL SIGN ,#sku_1976,371.51,20.75
2603,90,HAPPY EASTER HANGING DECORATION,#sku_2572,254.99,32.02
2604,90,TABLE LAMP WHITE SHADE WOOD BASE,#sku_1114,247.91,28.4
2605,90,CERAMIC CAKE BOWL + HANGING CAKES,#sku_1260,245.87,25.93
2606,90,CARD DOLLY GIRL ,#sku_552,232.82,6.11
2607,90,BLUE POLKADOT WASHING UP GLOVES,#sku_1165,172.64,17.37
2608,90,RED  EGG  SPOON,#sku_2686,125.29,12.66
2609,90,ZINC STAR T-LIGHT HOLDER ,#sku_3458,23.99,16.01
2610,90,TEA TIME KITCHEN APRON,#sku_1265,-1524.41,30.52
2611,90,FELTCRAFT HAIRBAND PINK AND BLUE,#sku_1235,18314.32,30.92
2612,90,RED RETROSPOT OVEN GLOVE DOUBLE,#sku_608,15548.95,44.44
2613,90,PINK MURANO TWIST BRACELET,#sku_2336,13022.07,22.29
2614,90,WHITE WIRE EGG HOLDER,#sku_140,11773.55,10.01
2615,90,DOLLCRAFT BOY JEAN-PAUL ,#sku_3099,6585.68,18.83
2616,90,FELTCRAFT GIRL AMELIE KIT,#sku_3084,5537.05,1.79
2617,90,BLUE POLKADOT GARDEN PARASOL,#sku_2442,3066.37,38.48
2618,90,SMALL PINK GLASS SUNDAE DISH,#sku_2089,1945.99,12.94
2619,90,FAIRY CAKES NOTEBOOK A7 SIZE,#sku_958,1536.22,1.79
2620,90,CLASSIC FRENCH STYLE BASKET NATURAL,#sku_561,1308.79,16.84
2621,90,FOLK ART METAL HEART T-LIGHT HOLDER,#sku_2321,1209.88,11.9
2622,90,CLAM SHELL LARGE,#sku_1509,1052.3,17.13
2623,90,LA PALMIERA TILE HOOK,#sku_2273,1051.28,13.98
2624,90,MAGIC GARDEN FELT GARLAND ,#sku_1215,1037.65,19.93
2625,90,FUNKY MONKEY MUG,#sku_1960,819.68,19.35
2626,90,MEASURING TAPE BABUSHKA RED,#sku_651,785.08,44.38
2627,90,HAND WARMER RED RETROSPOT,#sku_200,699.35,16.39
2628,90,ROSE DU SUD WASHBAG ,#sku_2159,675.67,21.18
2629,90,FOLKART CLIP ON STARS,#sku_1257,647.36,15.96
2630,90,SWEETHEART WIRE WALL TIDY,#sku_455,581.47,2.1
2631,90,SET/3 CHRISTMAS DECOUPAGE CANDLES,#sku_906,565.5,21.37
2632,90,ANTIQUE CREAM CUTLERY SHELF ,#sku_2289,556.93,43.06
2633,90,DAMAGED,#sku_3238,530.91,32.58
2634,90,RECYCLED ACAPULCO MAT TURQUOISE,#sku_3096,460.71,0.94
2635,90,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,#sku_2090,442.14,23.82
2636,90,UNION STRIPE CUSHION COVER ,#sku_1586,433.22,24.43
2637,90,SET OF 4 NAPKIN CHARMS STARS   ,#sku_570,353.17,32.24
2638,90,CHARLIE+LOLA PINK HOT WATER BOTTLE,#sku_915,303.25,1.94
2639,90,DIAMANTE NECKLACE BLACK ,#sku_2722,302.35,12.31
2640,90,"KEY FOB , BACK DOOR ",#sku_1516,297.77,35.39
2641,90,LARGE CIRCULAR MIRROR MOBILE,#sku_1679,243.02,15.24
2642,90,ENVELOPE 50 BLOSSOM IMAGES,#sku_921,146.04,22.52
2643,90,BLUE SPOT CERAMIC DRAWER KNOB,#sku_1058,89.63,13.16
2644,90,FROG SOCK PUPPET,#sku_1521,77.34,17.2
2645,90,FOLDING UMBRELLA CHOCOLATE POLKADOT,#sku_1337,-2832.76,30.99
2646,90,CERAMIC BIRDHOUSE CRESTED TIT SMALL,#sku_1187,10213.14,15.42
2647,90,PINK PARTY BAGS,#sku_605,9915.02,23.14
2648,90,WHITE CHRISTMAS STAR DECORATION,#sku_1606,9786.3,22.64
2649,90,CLAM SHELL SMALL ,#sku_1508,6940.57,24.88
2650,90,RETROSPOT TEA SET CERAMIC 11 PC ,#sku_80,6066.65,18.36
2651,90,WRAP PINK FAIRY CAKES ,#sku_1492,5971.46,12.98
2652,90,RED STRIPE CERAMIC DRAWER KNOB,#sku_1089,4387.13,16.91
2653,90,NUMBER TILE VINTAGE FONT 3,#sku_1672,3852.5,14.84
2654,90,CROCHET BEAR RED/BLUE  KEYRING,#sku_3174,2640.91,23.69
2655,90,CLASSIC METAL BIRDCAGE PLANT HOLDER,#sku_131,2211.34,22.98
2656,90,LETTER SHAPE PENCIL SHARPENER,#sku_2505,1876.21,34.85
2657,90,JUMBO STORAGE BAG SKULLS,#sku_595,1735.56,20.75
2658,90,CREAM HEART CARD HOLDER,#sku_132,1714.58,14.07
2659,90,MINI LADLE LOVE HEART RED ,#sku_2745,1423.28,11.16
2660,90,GLASS BEAD HOOP EARRINGS AMETHYST,#sku_2725,1271.31,19.37
2661,90,MAKE YOUR OWN FLOWERPOWER CARD KIT,#sku_655,976.8,68.21
2662,90,SET OF 3 GOLD FLYING DUCKS,#sku_157,950.22,37.11
2663,90,GREEN POP ART MAO CUSHION COVER ,#sku_2148,909.66,29.67
2664,90,GLITTER HEART DECORATION,#sku_2967,820.06,17.42
2665,90,CHILDS GARDEN TROWEL PINK,#sku_2053,818.52,22.17
2666,90,SMALL RED RETROSPOT MUG IN BOX ,#sku_1409,779.38,49.51
2667,90,RUBY GLASS CLUSTER BRACELET,#sku_2431,747.3,-5.32
2668,90,DAIRY MAID STRIPE MUG,#sku_1788,741.37,25.05
2669,90,VINTAGE SEASIDE JIGSAW PUZZLES,#sku_42,674.03,15.79
2670,90,ANTIQUE OPAL WHITE FLOWER EARRINGS,#sku_2276,655.27,18.52
2671,90,BLUE FELT HANGING HEART W FLOWER,#sku_1255,645.67,1.98
2672,90,CHRISTMAS LIGHTS 10 REINDEER,#sku_155,619.46,1.76
2673,90,36 PENCILS TUBE POSY,#sku_1907,567.08,20.42
2674,90,Thrown away-rusty,#sku_3387,525.79,63.96
2675,90,CAT BOWL VINTAGE CREAM,#sku_1834,466.97,11.97
2676,90,PINK DRAWER KNOB ACRYLIC EDWARDIAN,#sku_277,429.34,11.93
2677,90,FOUR HOOK  WHITE LOVEBIRDS,#sku_1060,265.03,25.32
2678,90,WOVEN BERRIES CUSHION COVER ,#sku_1263,177.86,24.29
2679,90,ALARM CLOCK BAKELIKE GREEN,#sku_29,102.21,21.17
2680,90,SET/4 RED MINI ROSE CANDLE IN BOWL,#sku_923,81.57,26.58
2681,90,DROP EARRINGS W FLOWER & LEAF,#sku_2392,16256.55,28.64
2682,90,TEA PARTY  WRAPPING PAPER ,#sku_2742,9191.85,29.21
2683,90,RED FLORAL FELTCRAFT SHOULDER BAG,#sku_998,8009.62,20.02
2684,90,SQUARE CHERRY BLOSSOM CABINET,#sku_2202,6950.45,9.38
2685,90,AMBER GLASS/SILVER BRACELET,#sku_2080,6202.37,20.33
2686,90,COOKING SET RETROSPOT,#sku_475,6056.13,23.18
2687,90,PACK OF 6 HANDBAG GIFT BOXES,#sku_586,4291.4,25.63
2688,90,WISE MAN STAR SHAPE EGG PAN,#sku_2215,3423.83,2.2
2689,90,SILVER DIAMANTE PEN IN GIFT BOX,#sku_1487,3053.9,12.81
2690,90,ROUND SNACK BOXES SET OF4 WOODLAND ,#sku_35,2868.78,19.36
2691,90,RED SPOTTY BISCUIT TIN,#sku_970,2687.36,17.91
2692,90,PHOTO CLIP LINE,#sku_87,2667.33,13.26
2693,90,IVORY HANGING DECORATION  BIRD,#sku_2060,2563.99,25.51
2694,90,"FLOWER GLASS GARLD NECKL36""TURQUOIS",#sku_1302,2478.2,-63.1
2695,90,RED GLASS TASSLE BAG CHARM,#sku_338,2374.83,23.91
2696,90,OLD ROSE COMBO BEAD NECKLACE,#sku_1308,2211.16,14.87
2697,90,PIZZA PLATE IN BOX,#sku_566,2196.93,33.55
2698,90,COSY SLIPPER SHOES SMALL  RED ,#sku_374,2160.46,8.5
2699,90,FOLDING UMBRELLA RED/WHITE POLKADOT,#sku_392,1978.72,6.73
2700,90,BLOND DOLL DOORSTOP,#sku_2864,1660.57,36.82
2701,90,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,#sku_1548,1658.27,13.28
2702,90,4 IVORY DINNER CANDLES SILVER FLOCK,#sku_467,1554.13,20.25
2703,90,SET OF 20 VINTAGE CHRISTMAS NAPKINS,#sku_400,1545.12,23.63
2704,90,HANGING BAUBLE T-LIGHT HOLDER LARGE,#sku_1506,1535.91,34.15
2705,90,RED ENCHANTED FOREST PLACEMAT,#sku_652,1470.09,16.5
2706,90,BIRDHOUSE GARDEN MARKER ,#sku_850,1424.86,15.51
2707,90,PARTY BUNTING,#sku_1638,1284.37,22.01
2708,90,SET 7 BABUSHKA NESTING BOXES,#sku_6,1267.76,21.84
2709,90,SET/3 RABBITS FLOWER SKIPPPING ROPE,#sku_2714,1179.68,23.15
2710,90,SWEETHEART CAKESTAND 3 TIER,#sku_611,990.46,28.61
2711,90,6 ROCKET BALLOONS ,#sku_1523,975.63,25.8
2712,90,CRACKED GLAZE EARRINGS RED,#sku_1305,963.91,17.06
2713,90,"WHITE TEA,COFFEE,SUGAR JARS",#sku_2587,959.08,36.37
2714,90,RIBBON REEL LACE DESIGN ,#sku_1208,874.22,9.52
2715,90,NUMBER TILE COTTAGE GARDEN 3 ,#sku_2626,844.69,36.83
2716,90,"TRAY, BREAKFAST IN BED",#sku_565,757.74,22.02
2717,90,SET/6 PURPLE BUTTERFLY T-LIGHTS,#sku_1625,744.18,13.17
2718,90,A4 WALL TIDY RED FLOWERS,#sku_2957,690.04,11.53
2719,90,BLACK DROP CRYSTAL NECKLACE,#sku_2642,672.38,41.43
2720,90,SET OF 3 BABUSHKA STACKING TINS,#sku_935,616.33,13.63
2721,90,OYSTER TRINKET BOX,#sku_2466,587.21,14.71
2722,90,SET/4 2 TONE EGG SHAPE MIXING BOWLS,#sku_2170,574.63,15.16
2723,90,EDWARDIAN PARASOL NATURAL,#sku_105,519.2,24.87
2724,90,MILK BOTTLE WITH GLASS STOPPER ,#sku_671,515.85,11.7
2725,90,PINK SQUARE TABLE CLOCK,#sku_2820,486.16,23.79
2726,90,HEN HOUSE DECORATION,#sku_1420,442.01,2.01
2727,90,BEADED CRYSTAL HEART PINK ON STICK,#sku_1293,435.61,39.17
2728,90,ASS DES PHONE SPONGE CRAFT STICKER,#sku_1847,429.02,4.87
2729,90,SET OF PICTURE FRAME  STICKERS,#sku_2058,405.6,1.69
2730,90,POTTING SHED SEED ENVELOPES,#sku_549,361.54,31.98
2731,90,POLYESTER FILLER PAD 45x30cm,#sku_1053,343.91,1.74
2732,90,PINK STRING CURTAIN WITH POLE,#sku_2955,331.54,12.66
2733,90,HEART BUTTONS JEWELLERY BOX,#sku_2999,259.45,23.41
2734,90,CHOCOLATE HOT WATER BOTTLE,#sku_219,149.24,-3.42
2735,90,RETROSPOT SMALL TUBE MATCHES,#sku_516,96.23,18.03
2736,90,PAPER LANTERN 9 POINT SNOW STAR ,#sku_3317,76.82,24.6
2737,90,SET 3 WICKER STORAGE BASKETS ,#sku_2561,49596.43,12.71
2738,90,CITRUS GARLAND FELT FLOWERS ,#sku_2807,36849.07,14.67
2739,90,RECYCLED ACAPULCO MAT GREEN,#sku_3095,15101.04,19.36
2740,90,SET OF 2 TINS VINTAGE BATHROOM ,#sku_852,7992.18,36.12
2741,90,PINK BABY BUNTING,#sku_1238,6630.5,13.85
2742,90,SET/10 BLUE POLKADOT PARTY CANDLES,#sku_502,6529.99,15.93
2743,90,ORANGE SCENTED SET/9 T-LIGHTS,#sku_521,5021.88,-3.95
2744,90,MINT GREEN ROSE TOWEL,#sku_964,4824.0,15.12
2745,90,MINI JIGSAW BUNNIES,#sku_856,4755.7,10.68
2746,90,WHITE SKULL HOT WATER BOTTLE ,#sku_220,4335.35,0.0
2747,90,AIRLINE BAG VINTAGE JET SET BROWN,#sku_837,3644.47,14.65
2748,90,CHARLOTTE BAG VINTAGE ALPHABET ,#sku_3225,2972.72,19.51
2749,90,LARGE PINK GLASS SUNDAE DISH,#sku_2225,2350.89,23.08
2750,90,WHITE DOVE HONEYCOMB PAPER GARLAND,#sku_2598,2292.83,29.12
2751,90,DOORMAT MULTICOLOUR STRIPE,#sku_2317,2251.32,11.35
2752,90,WHITE GOOSE FEATHER CHRISTMAS TREE ,#sku_1020,1980.42,50.6
2753,90,ABSTRACT CIRCLE JOURNAL ,#sku_993,1970.97,13.05
2754,90,MAGNETS PACK OF 4 VINTAGE LABELS ,#sku_1845,1714.18,24.79
2755,90,"ELEPHANT, BIRTHDAY CARD, ",#sku_1032,1676.65,20.11
2756,90,MILK PAN RED RETROSPOT,#sku_821,1666.48,2.06
2757,90,RETROSPOT CANDLE  SMALL,#sku_2376,1519.4,21.92
2758,90,SILVER MUG BONE CHINA TREE OF LIFE,#sku_1773,1501.34,15.14
2759,90,BLUE 3 PIECE POLKADOT CUTLERY SET,#sku_65,1433.62,11.76
2760,90,NURSE'S BAG SOFT TOY,#sku_1799,1188.27,24.55
2761,90,LILAC GAUZE BUTTERFLY LAMPSHADE,#sku_2996,1123.64,19.45
2762,90,CABIN BAG VINTAGE PAISLEY,#sku_1233,1088.25,35.9
2763,90,THE KING GIFT BAG,#sku_2841,1001.01,43.88
2764,90,HEART SHAPE WIRELESS DOORBELL,#sku_2121,989.34,26.78
2765,90,VINTAGE CREAM 3 BASKET CAKE STAND,#sku_1352,923.08,18.59
2766,90,TV DINNER TRAY VINTAGE PAISLEY,#sku_232,874.4,71.28
2767,90,PARTY PIZZA DISH RED RETROSPOT,#sku_1511,872.84,3.01
2768,90,DOUBLE CERAMIC PARLOUR HOOK,#sku_3253,812.94,15.73
2769,90,BLUE PAISLEY TISSUE BOX,#sku_590,758.37,13.59
2770,90,HORSE & PONY WALL ART,#sku_3949,676.53,19.12
2771,90,LARGE POPCORN HOLDER ,#sku_172,644.54,15.95
2772,90,EASTER DECORATION NATURAL CHICK,#sku_823,635.81,26.85
2773,90,EDWARDIAN PARASOL BLACK,#sku_104,542.21,14.66
2774,90,BLUE CRYSTAL BOOT PHONE CHARM,#sku_2842,539.24,14.06
2775,90,DOORSTOP RETROSPOT HEART,#sku_453,536.54,24.21
2776,90,NUMBER TILE COTTAGE GARDEN 9,#sku_1581,472.1,35.48
2777,90,FLOWER BLUE CLOCK WITH SUCKER,#sku_3641,431.68,25.76
2778,90,PINK DOG BOWL,#sku_1805,381.67,13.44
2779,90,ENAMEL PINK TEA CONTAINER,#sku_2235,374.01,7.87
2780,90,SET OF 16 VINTAGE ROSE CUTLERY,#sku_1936,342.67,5.31
2781,90,GLASS CLOCHE SMALL,#sku_109,266.61,27.49
2782,90,FELTCRAFT GIRL NICOLE KIT,#sku_3082,198.38,28.21
2783,90,SKULLS DESIGN FLANNEL,#sku_795,132.07,29.83
2784,90,NUMBER TILE VINTAGE FONT 0,#sku_2582,85.05,21.36
2785,90,16 PC CUTLERY SET PANTRY DESIGN,#sku_3451,12020.51,12.7
2786,90,PINK LOVE BIRD CANDLE,#sku_1695,11555.62,36.38
2787,90,PINK/GREEN FLOWER DESIGN BIG MUG,#sku_1755,10243.4,19.29
2788,90,SET 12 LAVENDER  BOTANICAL T-LIGHTS,#sku_335,5342.55,25.64
2789,90,FRENCH GARDEN SIGN BLUE METAL,#sku_1239,5243.34,26.69
2790,90,SET/10 RED POLKADOT PARTY CANDLES,#sku_485,4760.03,12.29
2791,90,OFFICE MUG WARMER BLACK+SILVER ,#sku_729,4506.36,15.26
2792,90,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",#sku_1756,4390.66,22.69
2793,90,GIFT BAG PSYCHEDELIC APPLES,#sku_1531,4324.0,35.11
2794,90,ENAMEL PINK COFFEE CONTAINER,#sku_2648,4318.6,15.83
2795,90,GLITTER SNOW PEAR TREE DECORATION,#sku_1833,4000.11,17.83
2796,90,DOORMAT NEIGHBOURHOOD WITCH ,#sku_1764,3297.2,10.19
2797,90,CHILDREN'S SPACEBOY MUG,#sku_331,3199.6,10.28
2798,90,FAN BLACK FRAME ,#sku_3175,2784.76,17.0
2799,90,REGENCY TEA STRAINER,#sku_3308,2781.82,36.58
2800,90,FROG CANDLE,#sku_1616,2725.48,16.92
2801,90,YELLOW FELT HANGING HEART W FLOWER,#sku_2072,2473.37,21.96
2802,90,FIRE POLISHED GLASS BRACELET RED,#sku_2855,1715.82,24.03
2803,90,RED POLKADOT PUDDING BOWL,#sku_1549,1488.2,18.21
2804,90,GREEN ENAMEL FLOWER HAIR TIE,#sku_2250,1333.67,28.13
2805,90,BAKING MOULD TOFFEE CUP  CHOCOLATE,#sku_2567,1301.92,31.69
2806,90,incorrectly credited C550456 see 47,#sku_3454,1255.79,2.26
2807,90,VINTAGE CHRISTMAS STOCKING ,#sku_3672,1196.25,4.49
2808,90,GREY ACRYLIC FACETED BANGLE,#sku_2555,1120.92,2.14
2809,90,SET/12 FUNKY FELT FLOWER PEG IN BAG,#sku_1920,1084.82,18.62
2810,90,VINTAGE UNION JACK SHOPPING BAG,#sku_2269,1022.94,18.19
2811,90,CARDHOLDER GINGHAM CHRISTMAS TREE,#sku_1608,986.18,25.11
2812,90,EASTER BUNNY GARLAND OF FLOWERS,#sku_934,961.51,17.38
2813,90,METAL RABBIT LADDER EASTER ,#sku_2975,940.12,21.65
2814,90,LUSH GREENS RIBBONS,#sku_1613,828.07,77.32
2815,90,WATERMELON BATH SPONGE,#sku_1775,816.29,31.54
2816,90,POLYESTER FILLER PAD 65CMx65CM,#sku_2140,777.54,21.54
2817,90,CHILDRENS DOLLY GIRL MUG,#sku_653,724.67,15.36
2818,90,FRENCH STYLE EMBOSSED HEART CABINET,#sku_1955,681.89,15.41
2819,90,SET OF 3 CAKE TINS PANTRY DESIGN ,#sku_2551,662.73,16.0
2820,90,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,#sku_936,651.5,29.73
2821,90,HAND WARMER SCOTTY DOG DESIGN,#sku_198,643.03,49.49
2822,90,HAND OVER THE CHOCOLATE   SIGN ,#sku_203,609.79,41.47
2823,90,GLITTER HEART GARLAND WITH BELLS ,#sku_1198,555.3,17.57
2824,90,TUMBLER BAROQUE,#sku_3209,526.09,15.0
2825,90,BLACK VINTAGE  CRYSTAL EARRINGS,#sku_2991,417.38,38.01
2826,90,GREEN  DIAMANTE PEN IN GIFT BOX,#sku_2066,340.56,2.25
2827,90,WHITE HEART CONFETTI IN TUBE,#sku_2724,305.15,16.83
2828,90,RED LOVE HEART SHAPE CUP,#sku_1644,280.03,17.83
2829,90,BANQUET BIRTHDAY  CARD  ,#sku_2220,223.1,24.62
2830,90,PARTY TIME DESIGN FLANNEL,#sku_2499,222.43,23.29
2831,90,CHRISTMAS RETROSPOT TREE WOOD,#sku_511,79.23,16.86
2832,90,BLUE BIRDHOUSE DECORATION,#sku_558,0.0,1.74
2833,90,CINAMMON SET OF 9 T-LIGHTS,#sku_520,14294.53,27.43
2834,90,SET/20 RED RETROSPOT PAPER NAPKINS ,#sku_173,8736.51,24.14
